ticker,name,companyCode,companyName,custodianCode,custodianName,indexTicker,indexName,indexStartDate,managerNames,establishDate,assetal,assetalName,manage,manageName,organizationform,organizationformName,investarea,investareaName,exchangemarket,exchangemarketName,assetalNet,nav,navUnit,navChange,navChange1w,navChange1m,navChange3m,navChange6m,navChange9m,navChangeYtd,navChange1y,navAnnualReturns2y,navAnnualReturns3y,navAnnualReturns5y,navAnnualReturns10y,navBeta3mJSW001,navBeta6mJSW001,navBeta9mJSW001,navBeta1yJSW001,navBeta2yJSW001,navBeta3yJSW001,navBeta5yJSW001,navBeta10yJSW001,navBeta15yJSW001,navBetaYtdJSW001,navBetaAllJSW001,navBeta2007JSW001,navBeta2015JSW001,trackingError,navBeta2008JSW001,navBeta2016JSW001,pctOfFloat,pctOfStock,stkShares,isEnd,pctOfNav 
159843,招商食品饮料ETF,80036782,招商基金,80507977,申万宏源证券,'399396,国证食品,2021-01-25,{'30550809': '刘重杰'},2021-01-25,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,Unlisted,未上市,7.02,1.0,人民币,-0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,False,--
160222,国泰食品指数,80000224,国泰基金,80001120,农业银行,'399396,国证食品,2021-01-01,{'30419711': '梁杏'},2021-01-01,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,81.78,1.3623,人民币,-1.6,2.48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.15,--,--,--,--,--,False,--
161036,富国娱乐指数,80000221,富国基金,80001122,中国银行,'930790,CS娱乐TI,2017-03-13,{'30331681': '牛志冬'},2017-03-13,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,0.82,0.8468,人民币,-1.03,3.39,8.69,5.34,1.72,28.03,3.72,20.44,22.3,-1.39,--,--,0.71,0.8,0.85,0.9,1.05,1.09,--,--,--,--,1.09,--,--,0.29,--,--,--,--,--,False,--
161211,国投金融ETF联接,80000233,国投瑞银,80001067,工商银行,'000914,300金融,2013-11-05,{'30243391': '赵建'},2013-11-05,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,3.33,2.0541,人民币,-1.2,-1.88,5.89,6.62,13.97,30.35,2.1,20.8,21.51,5.93,13.86,--,0.83,0.61,1.07,0.97,0.93,0.88,0.9,--,--,--,0.91,--,0.88,0.11,--,0.9,--,--,--,False,--
159933,国投金融ETF,80000233,国投瑞银,80001067,工商银行,'000914,300金融,2013-09-17,"{'30243390': '殷瑞飞', '30243391': '赵建'}",2013-09-17,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,3.23,2.582,人民币,-1.27,-2.12,6.13,7.0,14.84,32.73,2.1,22.08,22.77,6.2,14.2,--,0.88,0.65,1.14,1.03,0.99,0.94,0.95,--,--,--,0.94,--,0.9,0.06,--,0.95,--,--,--,False,--
515400,富国大数据ETF,80000221,富国基金,10000018,中信证券,'930902,中证数据,2021-01-07,{'30469323': '蔡卡尔'},2021-01-07,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,4.7,0.9623,人民币,-3.42,-2.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.8,--,--,--,--,--,False,--
515050,华夏5G通信ETF,80000222,华夏基金,80001122,中国银行,'931079,5G通信,2019-09-17,{'30529457': '李俊'},2019-09-17,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,187.98,1.157,人民币,-4.11,-6.0,3.5,-0.65,-4.6,15.86,1.52,8.6,--,--,--,--,0.93,1.02,1.16,1.33,--,--,--,--,--,--,1.28,--,--,0.02,--,--,--,--,--,False,--
008086,华夏5G通信ETF联接A,80000222,华夏基金,80001122,中国银行,'931079,5G通信,2019-12-10,{'30529457': '李俊'},2019-12-10,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,91.29,1.1495,人民币,-3.93,-5.71,3.39,-0.46,-4.17,15.13,1.48,9.11,--,--,--,--,0.89,0.97,1.1,1.25,--,--,--,--,--,--,1.17,--,--,0.09,--,--,--,--,--,False,--
159994,银华5G通信主题ETF,80000235,银华基金,80001120,农业银行,'931079,5G通信,2020-01-22,"{'30598400': '王帅', '30185328': '马君'}",2020-01-22,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,40.92,0.9563,人民币,-4.1,-5.95,3.45,-0.91,-4.91,14.88,1.48,-0.29,--,--,--,--,0.94,1.01,1.16,1.26,--,--,--,--,--,--,1.23,--,--,0.03,--,--,--,--,--,False,--
008889,银华5G通信联接A,80000235,银华基金,80001120,农业银行,'931079,5G通信,2020-05-28,"{'30598400': '王帅', '30185328': '马君'}",2020-05-28,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,11.53,0.8854,人民币,-3.93,-5.69,3.47,-0.3,-5.12,--,1.46,--,--,--,--,--,0.89,0.99,--,--,--,--,--,--,--,--,0.66,--,--,0.1,--,--,--,--,--,False,--
008326,东财通信指数A,80547395,东财基金,10000001,浦发银行,'931144,通信技术,2020-01-20,{'30626430': '吴逸'},2020-01-20,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,5.42,1.0104,人民币,-2.65,-4.65,3.59,-2.26,-3.81,7.15,1.28,7.67,--,--,--,--,0.91,1.1,1.12,1.28,--,--,--,--,--,--,1.26,--,--,0.08,--,--,--,--,--,False,--
165521,信诚金融指数,80066470,中信保诚基金,80001068,建设银行,'000974,800金融,2021-01-01,{'30547580': 'HANYILING'},2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,Unlisted,未上市,--,1.157,人民币,0.0,-2.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,--,--,--,--,--,False,--
515710,华宝食品ETF,80000250,华宝基金,80001067,工商银行,'000815,细分食品,2020-12-24,{'30112517': '蒋俊阳'},2020-12-24,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,19.69,0.9563,人民币,-1.92,2.21,-2.56,--,--,--,-3.83,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.53,--,--,--,--,--,False,--
515170,华夏食品ETF,80000222,华夏基金,80001122,中国银行,'000815,细分食品,2020-12-30,{'30214753': '徐猛'},2020-12-30,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,42.34,0.9392,人民币,-1.92,2.32,--,--,--,--,-4.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.79,--,--,--,--,--,False,--
159945,广发全指能源,80000248,广发基金,80001122,中国银行,'000986,全指能源,2015-06-25,{'30071658': '陆志明'},2015-06-25,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,0.51,0.5989,人民币,-2.12,-1.37,-0.21,9.15,8.55,17.27,1.19,0.08,0.64,-9.85,1.09,--,0.77,0.53,0.8,0.86,0.84,0.79,0.82,--,--,--,0.87,--,--,0.01,--,0.82,--,--,--,False,--
001631,天弘食品指数A,80041198,天弘基金,10000018,中信证券,'930653,CS食品饮,2015-07-29,{'30138815': '沙川'},2015-07-29,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,42.91,3.555,人民币,-1.66,2.08,7.25,22.22,36.62,82.69,1.4,102.16,71.63,33.98,35.14,--,1.22,1.28,0.82,0.87,0.82,0.97,0.97,--,--,--,0.94,--,--,0.12,--,0.97,--,--,--,False,--
512710,富国军工龙头,80000221,富国基金,80001068,建设银行,'931066,军工龙头,2019-07-23,"{'30079473': '王乐乐', '30331681': '牛志冬'}",2019-07-23,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,71.72,1.789,人民币,-2.27,-3.49,7.99,24.58,29.36,76.73,1.03,72.76,--,--,--,--,1.73,1.71,1.49,1.44,--,--,--,--,--,--,1.38,--,--,0.03,--,--,--,--,--,False,--
510230,金融ETF,80000224,国泰基金,80001122,中国银行,'000018,180金融,2011-03-31,{'30260621': '艾小军'},2011-03-31,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,46.9,1.1746,人民币,-0.99,-2.55,4.5,3.58,7.79,20.32,0.95,7.84,13.65,0.97,10.5,--,0.87,0.64,1.2,1.04,0.97,0.9,0.9,--,--,--,0.93,--,0.86,0.02,--,0.9,--,--,--,False,--
510690,兴业180金融ETF,80280395,兴业基金,10000020,招商银行,'000018,180金融,2020-05-08,{'30564867': '那赛男'},2020-05-08,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.61,1.1589,人民币,-0.98,-2.52,4.3,3.07,6.92,--,0.91,--,--,--,--,--,0.84,0.61,--,--,--,--,--,--,--,--,1.06,--,--,0.05,--,--,--,--,--,False,--
020021,国泰金融联接,80000224,国泰基金,80001122,中国银行,'000018,180金融,2011-03-31,{'30260621': '艾小军'},2011-03-31,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,7.34,1.2612,人民币,-0.94,-2.56,4.08,3.16,7.16,18.73,0.74,7.16,12.6,0.84,10.07,--,0.82,0.61,1.12,0.97,0.91,0.85,0.85,--,--,--,0.87,--,0.81,0.08,--,0.85,--,--,--,False,--
501011,添富中药指数A,80053708,汇添富,80001068,建设银行,'930641,中证中药,2016-12-29,{'30347260': '过蓓蓓'},2016-12-29,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SHSE,上交所上市,2.35,0.9366,人民币,-1.74,-1.52,1.78,-1.88,-0.64,18.11,0.95,16.26,14.28,-2.71,--,--,0.82,1.29,0.82,0.61,0.79,0.88,--,--,--,--,0.87,--,--,0.08,--,--,--,--,--,False,--
512640,嘉实地产ETF,80000223,嘉实基金,80001122,中国银行,'000934,中证金融,2014-06-20,"{'30530911': '李直', '30401026': '刘珈吟'}",2014-06-20,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.8,2.2084,人民币,-1.22,-2.41,4.91,4.84,10.64,24.33,0.91,12.14,16.27,1.04,9.28,--,0.89,0.66,1.18,1.06,1.0,0.95,0.96,--,--,--,0.94,--,0.92,0.04,--,0.96,--,--,--,False,--
001539,嘉实地产联接A,80000223,嘉实基金,80001122,中国银行,'000934,中证金融,2015-08-06,"{'30530911': '李直', '30401026': '刘珈吟'}",2015-08-06,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.75,1.4315,人民币,-1.15,-2.29,4.62,5.05,10.54,22.14,0.84,11.3,15.03,0.74,8.54,--,0.84,0.63,1.07,0.97,0.93,0.89,0.9,--,--,--,0.88,--,--,0.1,--,0.9,--,--,--,False,--
159931,添富金融地产,80053708,汇添富,80001067,工商银行,'000934,中证金融,2013-08-23,{'30347260': '过蓓蓓'},2013-08-23,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,1.1,1.8331,人民币,-1.26,-2.53,4.46,3.46,7.26,20.58,0.67,7.99,13.29,-0.93,7.57,--,0.89,0.67,1.2,1.07,1.0,0.94,0.96,--,--,--,0.95,--,0.92,0.01,--,0.96,--,--,--,False,--
160814,长盛金融地产(LOF),80000227,长盛基金,80001122,中国银行,'000934,中证金融,2020-12-01,{'30209478': '陈亘斯'},2020-12-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,Unlisted,未上市,1.01,1.0207,人民币,-1.08,-2.42,3.92,--,--,--,0.54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.78,--,--,0.11,--,--,--,--,--,False,--
159940,广发全指金融ETF,80000248,广发基金,80001122,中国银行,'000992,全指金融,2015-03-23,{'30071658': '陆志明'},2015-03-23,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,21.31,1.1242,人民币,-1.15,-2.56,4.57,3.18,7.12,21.76,0.71,10.33,16.52,1.59,10.95,--,0.9,0.68,1.22,1.09,1.01,0.96,0.96,--,--,--,0.8,--,0.94,0.01,--,0.96,--,--,--,False,--
001469,广发金融联接A,80000248,广发基金,80001122,中国银行,'000992,全指金融,2015-07-09,{'30071658': '陆志明'},2015-07-09,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,18.34,1.171,人民币,-1.08,-2.42,4.01,2.66,6.42,18.6,0.45,7.52,14.07,0.41,8.98,--,0.85,0.64,1.09,1.0,0.93,0.88,0.89,--,--,--,0.88,--,--,0.08,--,0.89,--,--,--,False,--
515880,国泰通信ETF,80000224,国泰基金,80001067,工商银行,'931160,通信设备,2019-08-16,{'30260621': '艾小军'},2019-08-16,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,30.11,1.0107,人民币,-3.6,-5.16,3.67,-6.21,-11.57,-2.33,0.26,-7.44,--,--,--,--,0.87,1.01,1.14,1.29,--,--,--,--,--,--,1.26,--,--,0.03,--,--,--,--,--,False,--
007817,国泰通信联接A,80000224,国泰基金,80001067,工商银行,'931160,通信设备,2019-09-03,{'30260621': '艾小军'},2019-09-03,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,5.5,0.9919,人民币,-3.32,-4.81,3.23,-5.93,-11.08,-2.6,0.19,-3.27,--,--,--,--,0.8,0.94,1.07,1.17,--,--,--,--,--,--,1.13,--,--,0.15,--,--,--,--,--,False,--
004854,广发汽车指数A,80000248,广发基金,80001068,建设银行,'931008,汽车指数,2017-07-31,{'30357080': '罗国庆'},2017-07-31,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,33.46,1.3244,人民币,-2.71,0.9,1.8,19.49,54.15,92.2,0.03,73.84,38.81,9.81,--,--,1.09,0.69,0.8,0.93,1.03,1.04,--,--,--,--,1.01,--,--,0.25,--,--,--,--,--,False,--
165524,智能家居指数,80066470,中信保诚基金,80001122,中国银行,'399996,智能家居,2021-01-01,{'30559527': '黄稚'},2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,Unlisted,未上市,--,0.901,人民币,-2.58,-3.55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.09,--,--,--,--,--,False,--
168701,金融科技指数A,80582419,合煦智远,80507977,申万宏源证券,'399699,金融科技,2020-04-03,{'30636649': '潘天奇'},2020-04-03,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,1.27,1.0529,人民币,-2.5,-2.75,5.81,-2.06,-3.48,7.31,-0.2,--,--,--,--,--,1.27,1.14,0.98,--,--,--,--,--,--,--,0.97,--,--,0.13,--,--,--,--,--,False,--
161628,融通云计算(LOF),80000231,融通基金,80001068,建设银行,'930851,云计算,2020-12-01,{'30132445': '何天翔'},2020-12-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,Unlisted,未上市,0.51,1.1986,人民币,-3.09,-3.01,5.85,--,--,--,-0.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.84,--,--,0.11,--,--,--,--,--,False,--
512690,鹏华中证酒ETF,80000230,鹏华基金,80001068,建设银行,'399987,中证酒,2019-04-04,{'30353307': '张羽翔'},2019-04-04,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,39.26,2.6279,人民币,-1.47,2.79,6.97,35.91,59.47,129.95,-0.63,130.91,--,--,--,--,1.3,1.19,0.83,0.99,--,--,--,--,--,--,0.99,--,--,0.08,--,--,--,--,--,False,--
160632,鹏华酒指数,80000230,鹏华基金,80001068,建设银行,'399987,中证酒,2021-01-01,"{'30353307': '张羽翔', '30585899': '闫冬'}",2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,50.54,1.046,人民币,-1.4,2.71,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.18,--,--,--,--,--,False,--
003194,上海国企联接,80053708,汇添富,80001067,工商银行,'950096,上海国企,2016-09-18,{'30529631': '董瑾'},2016-09-18,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,2.98,0.9125,人民币,-1.27,-1.73,0.66,1.46,2.45,16.11,-0.76,3.49,7.2,-3.59,--,--,0.64,0.61,0.95,0.92,0.9,0.83,--,--,--,--,0.84,--,--,0.06,--,--,--,--,--,False,--
510810,上海国企ETF,80053708,汇添富,80001067,工商银行,'950096,上海国企,2016-07-28,{'30057296': '吴振翔'},2016-07-28,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,97.34,0.9092,人民币,-1.34,-1.81,0.73,1.7,2.94,17.46,-0.78,4.03,7.96,-3.56,--,--,0.68,0.64,1.0,0.97,0.95,0.88,--,--,--,--,0.9,--,--,0.02,--,--,--,--,--,False,--
167301,保险主题指数,80174741,方正富邦,80000007,国信证券,'399809,保险主题,2021-01-01,{'30556170': '吴昊'},2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,13.06,0.984,人民币,-2.06,-2.99,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.16,--,--,--,--,--,False,--
161725,招商白酒基金,80036782,招商基金,80001122,中国银行,'399997,中证白酒,2021-01-01,{'30510736': '侯昊'},2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,568.47,1.3997,人民币,-1.26,3.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.18,--,--,--,--,--,False,--
118002,易基消费指数A,80000229,易方达基金,80001122,中国银行,'W00454,标普全球高端消费品净收益指数,2012-06-04,{'30057450': '张胜记'},2012-06-04,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,GLOBAL_ALLOCATION,全球配置,Unlisted,未上市,0.65,2.557,人民币,-0.17,-0.15,3.13,14.56,21.68,45.23,0.74,25.19,24.13,11.67,15.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.61,--,--,--,--,--,False,--
005223,广发基建指数A,80000248,广发基金,80001121,交通银行,'399995,基建工程,2018-02-01,{'30488589': '霍华明'},2018-02-01,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,25.7,0.7004,人民币,-1.1,-2.47,-1.67,-5.46,-5.86,-2.75,-1.3,-4.3,-2.72,--,--,--,0.52,0.57,0.86,0.89,0.76,--,--,--,--,--,0.8,--,--,0.06,--,--,--,--,--,False,--
165525,信诚基建工程,80066470,中信保诚基金,80001122,中国银行,'399995,基建工程,2016-07-27,{'30559527': '黄稚'},2016-07-27,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,10.68,0.654,人民币,-1.11,-2.51,-1.93,-5.84,-6.77,-4.48,-1.49,-7.03,-6.8,-16.71,--,--,0.52,0.58,0.86,0.9,0.77,0.8,--,--,--,--,0.86,--,--,0.08,--,--,--,--,--,False,--
512330,南方500信息ETF,80000220,南方基金,80001120,农业银行,'H30257,500信息,2015-06-29,{'30332735': '孙伟'},2015-06-29,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,10.75,1.0024,人民币,-1.74,-2.74,0.94,-7.74,-13.98,0.81,-1.4,-3.83,32.0,8.31,5.84,--,1.06,1.03,1.16,1.24,1.26,1.21,1.14,--,--,--,1.18,--,--,0.03,--,1.14,--,--,--,False,--
002900,南方500信息联接A,80000220,南方基金,80001120,农业银行,'000858,500信息,2016-08-17,{'30332735': '孙伟'},2016-08-17,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,9.82,1.1282,人民币,0.0,-2.61,0.88,-7.3,-13.15,1.12,-1.36,-2.93,30.55,7.96,--,--,1.01,0.97,1.1,1.17,1.18,1.15,--,--,--,--,1.1,--,--,0.08,--,--,--,--,--,False,--
161030,富国体育指数,80000221,富国基金,80001068,建设银行,'399804,中证体育,2021-01-01,{'30072302': '张圣贤'},2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,2.05,0.966,人民币,0.7,4.23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.15,--,--,--,--,--,False,--
003318,景顺波动指数,80000251,景顺长城,10000001,浦发银行,'930782,500SNLV,2017-03-03,{'30567270': '曾理'},2017-03-03,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,15.81,1.1375,人民币,-1.38,-1.88,-0.74,0.16,0.03,19.84,-1.35,18.87,19.81,2.96,--,--,0.83,0.76,0.86,0.88,0.97,0.96,--,--,--,--,0.93,--,--,0.08,--,--,--,--,--,False,--
512260,500低波ETF,80000228,华安基金,80001068,建设银行,'930782,500SNLV,2018-11-30,{'30464012': '苏卿云'},2018-11-30,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.37,1.318,人民币,-1.49,-2.01,-1.09,-2.21,-3.3,13.37,-1.57,11.78,15.38,--,--,--,0.86,0.78,0.9,0.91,0.98,--,--,--,--,--,0.97,--,--,0.04,--,--,--,--,--,False,--
006129,华安低波联接A,80000228,华安基金,80001068,建设银行,'930782,500SNLV,2019-01-15,{'30464012': '苏卿云'},2019-01-15,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.13,1.2085,人民币,-1.41,-1.91,-1.17,-2.37,-3.74,11.74,-1.6,10.16,10.72,--,--,--,0.81,0.74,0.85,0.86,0.78,--,--,--,--,--,0.78,--,--,0.08,--,--,--,--,--,False,--
512670,鹏华中证国防ETF,80000230,鹏华基金,80001068,建设银行,'399973,国防指数,2019-07-05,{'30353307': '张羽翔'},2019-07-05,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,15.51,2.0018,人民币,-1.55,-4.32,4.9,25.2,30.68,81.03,-1.64,84.4,--,--,--,--,1.83,1.81,1.52,1.44,--,--,--,--,--,--,1.39,--,--,0.09,--,--,--,--,--,False,--
160630,鹏华国防指数,80000230,鹏华基金,80001068,建设银行,'399973,国防指数,2021-01-01,{'30351449': '陈龙'},2021-01-01,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,72.18,1.341,人民币,-1.48,-4.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.16,--,--,--,--,--,False,--
159993,鹏华证券龙头ETF,80000230,鹏华基金,10000018,中信证券,'399437,证券龙头,2019-12-26,{'30351449': '陈龙'},2019-12-26,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,18.33,1.2067,人民币,-0.68,-4.09,4.87,2.51,3.46,34.56,-1.44,25.97,--,--,--,--,1.77,1.18,1.93,1.68,--,--,--,--,--,--,1.65,--,--,0.06,--,--,--,--,--,False,--
515220,国泰中证煤炭ETF,80000224,国泰基金,80001067,工商银行,'399998,中证煤炭,2020-01-20,"{'30419711': '梁杏', '30475190': '徐成城'}",2020-01-20,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,5.74,1.2526,人民币,-2.97,0.75,-3.13,15.27,20.23,41.33,-1.63,29.04,--,--,--,--,1.01,0.56,0.92,0.8,--,--,--,--,--,--,0.77,--,--,0.07,--,--,--,--,--,False,--
008279,国泰煤炭联接A,80000224,国泰基金,80001067,工商银行,'399998,中证煤炭,2020-01-16,"{'30419711': '梁杏', '30475190': '徐成城'}",2020-01-16,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,1.98,1.2176,人民币,-2.75,0.63,-3.36,13.73,18.84,34.63,-1.66,25.3,--,--,--,--,0.93,0.5,0.74,0.66,--,--,--,--,--,--,0.64,--,--,0.25,--,--,--,--,--,False,--
161032,富国煤炭基金,80000221,富国基金,80000123,国泰君安,'399998,中证煤炭,2021-01-01,{'30072302': '张圣贤'},2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,4.43,1.012,人民币,-2.87,0.39,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.17,--,--,--,--,--,False,--
168204,中融煤炭指数,80329448,中融基金,10000786,海通证券,'399998,中证煤炭,2021-01-01,{'30249815': '赵菲'},2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,Unlisted,未上市,--,0.925,人民币,-2.94,0.85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.15,--,--,--,--,--,False,--
008928,泰达红利指数A,80000238,泰达宏利,80001120,农业银行,'H30094,消费红利,2020-03-26,"{'30561706': '刘洋', '30182148': '刘欣'}",2020-03-26,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.91,1.5116,人民币,-1.6,0.6,0.77,7.56,12.79,49.83,-1.16,--,--,--,--,--,1.02,1.34,1.02,--,--,--,--,--,--,--,1.02,--,--,0.13,--,--,--,--,--,False,--
